"","player_name","pitch_type","meanxrelease","meanyrelease","meanspinrate","meanvelocity"
"428","Nogosek, Stephen","FC",-2.31957627118644,5.97661016949153,2242.89830508475,89.0516949152542
"429","Nogosek, Stephen","FF",-1.92339743589744,6.075,2278.6217948718,94.9891025641026
"430","Nola, Aaron","FC",-1.92227272727273,5.1310101010101,2212.26767676768,86.7772727272727
"431","Nola, Aaron","FF",-1.93856157635468,5.09175369458128,2307.92315270936,92.7551724137931
"432","Nola, Aaron","SI",-1.9415034965035,5.08202797202797,2198.40909090909,92.1741258741259
"433","Norwood, James","FF",-1.82575418994413,6.05692737430168,2144.86592178771,96.6027932960894
"434","O'Day, Darren","FF",-2.67571428571429,3.72321428571429,2386.51785714286,85.9595238095238
"435","Ober, Bailey","FF",-1.80424821002387,5.84575178997613,2300.6491646778,91.5202863961814
"436","Odorizzi, Jake","FC",-0.916015831134565,6.03430079155673,2076.78627968338,87.6461741424802
"437","Odorizzi, Jake","FF",-1.03351086956522,5.95078260869565,2143.71956521739,92.0555434782609
"438","Ohtani, Shohei","FC",-2.51,5.80103004291846,2378.42489270386,90.7420600858369
"439","Ohtani, Shohei","FF",-2.26649859943978,5.91680672268908,2217.33193277311,97.2690476190476
"440","Oller, Adam","FC",-1.89692789968652,5.73078369905956,2179.89968652038,89.5354231974922
"441","Oller, Adam","FF",-1.69596287703016,5.87965197215777,2209.22041763341,93.3013921113689
"442","Oller, Adam","SI",-1.8447619047619,5.73246031746032,2116.38095238095,93.5753968253968
"443","Ort, Kaleb","FF",-2.87568253968254,5.56292063492064,2176.03174603175,96.2726984126984
"444","Ortega, Oliver","FF",-1.5015625,6.0440625,2293.7875,95.9103125
"445","Ortiz, Luis L.","FF",-1.32220338983051,5.4871186440678,2368.78813559322,98.4457627118644
"446","Ottavino, Adam","FF",-2.56507692307692,5.56769230769231,2350.96923076923,94.7515384615385
"447","Ottavino, Adam","SI",-2.59357558139535,5.49177325581395,2253.11046511628,94.2063953488372
"448","Otto, Glenn","FF",-1.68309477756286,6.04512572533849,2264.37717601547,92.1195357833656
"449","Otto, Glenn","SI",-1.73742043551089,6.00963149078727,2234.98324958124,92.1857621440536
"450","Overton, Connor","FF",-1.69225806451613,5.91306451612903,2216.91129032258,91.083064516129
